data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2009-03-12,15.8,25.6,16.1,19.433333333333334,96,62,89.54166666666667,1.8916666666666666,13836.3,2.0705998396150394
2009-03-13,0.2,25.1,16.4,19.5375,97,46,80.25,2.8875,20311.1,3.0873847245231087
2009-03-14,0,23.8,13.8,18.379166666666666,97,40,71.625,2.558333333333333,26398.3,3.5935052975185076
2009-03-15,0,25.9,10.1,18.3875,96,30,70.70833333333333,2.25,26153.9,3.5669129021150936
2009-03-16,0,26.9,14.4,19.320833333333333,97,26,77.20833333333333,3.120833333333333,23812.2,3.7491518430582826
2009-03-17,2.6,27.2,16.3,20.079166666666666,95,45,76.66666666666667,3.8333333333333335,19232.8,3.8352432220872763
2009-03-18,0,22.1,14.9,17.958333333333332,94,72,85.625,4.2375,16243.3,2.384437246236356
2009-03-19,0,23.6,14.6,18.033333333333335,94,59,82.41666666666667,4.75,17474,3.04197422683103
2009-03-20,0,25.3,16.1,19.158333333333335,95,54,82.29166666666667,3.3208333333333333,17122.8,3.0103688959347297
2009-03-21,1.8,26.9,16.5,20.258333333333333,95,39,77.29166666666667,1.9791666666666667,20329.5,3.106613504702315
2009-03-22,0,27.8,16.6,20.670833333333334,92,39,75.41666666666667,2.8166666666666664,23951.9,3.83958216112314
2009-03-23,0,28.5,15.7,19.683333333333334,95,38,77.54166666666667,2.5,20564.7,3.7011585769095925
2009-03-24,5,24.1,15.9,19.4625,94,60,81,2.5541666666666667,17551.3,2.570693415917643
2009-03-25,0,22.8,16.1,18.058333333333334,94,66,84.66666666666667,3.8916666666666666,12589.4,2.5281736655758693
2009-03-26,0,25,15.6,18.833333333333332,94,49,79.91666666666667,4,17630.9,3.3200583828246994
2009-03-27,6.4,24.9,15.4,18.470833333333335,95,49,83.625,2.2666666666666666,13668.2,2.4660649588893744
2009-03-28,0.2,26.6,13.9,19.46666666666667,97,45,76.58333333333333,2.1041666666666665,22507.2,3.214008445516518
2009-03-29,0,27.8,13.9,20.5125,95,29,71.20833333333333,1.95,23453.7,3.452733502865326
2009-03-30,0,25.4,16.5,20.333333333333332,95,52,81.375,1.9791666666666667,12902.5,2.1858075421543366
2009-03-31,0.2,28.5,16.4,21.204166666666666,97,32,72.54166666666667,1.9416666666666667,21233.3,3.418609521206034
2009-04-01,0,26.1,15.4,19.945833333333333,96,45,76.79166666666667,2.3166666666666664,13918.4,2.666621177506424
2009-04-02,0,20.6,14.1,16.291666666666668,94,69,84.75,4.579166666666667,11783.5,2.3506149423382725
2009-04-03,0,25.8,15.6,18.520833333333332,92,50,79.625,3.7624999999999997,18421.8,3.6354019241570317
2009-04-04,0.6,27.8,14.6,20.3,95,44,74.625,3.4166666666666665,19193.4,3.67124087058784
2009-04-05,1.8,24,15.9,19.195833333333333,95,71,86.91666666666667,2.375,9924.9,1.8359062627031635
2009-04-06,0,26.3,16.1,20.175,95,54,82.08333333333333,2.05,13987.7,2.382523711136614
2009-04-07,0,27.7,17.4,20.925,93,44,77.66666666666667,2.629166666666667,16938.3,3.1991585784897265
2009-04-08,0,26.9,17.4,21.041666666666668,93,33,75.66666666666667,2.158333333333333,16074.5,2.8805592971201093
2009-04-09,0,26.8,14.8,19.420833333333334,92,33,64.875,4.258333333333334,18472.7,4.656152292900741
2009-04-10,0,21.9,10.7,15.308333333333334,93,23,58.083333333333336,3.05,20927.8,4.088506429452812
2009-04-11,0,25.2,5.9,15.383333333333333,83,25,53.083333333333336,1.7208333333333332,21746.3,3.883200206977976
2009-04-12,0,25.6,13,17.75,93,46,74.58333333333333,3.566666666666667,20773.8,3.8493454199886497
2009-04-13,0,27.7,15.4,19.84166666666667,93,34,72.41666666666667,2.675,17634.8,3.6208382139944253
2009-04-14,0,27.8,14.6,20.333333333333332,97,27,64.95833333333333,2.441666666666667,19490.1,3.841267054256814
2009-04-15,0,24.8,13,17.466666666666665,95,36,76.41666666666667,2.6333333333333333,14741,2.9680927518843556
2009-04-16,0,23.2,13.4,16.7375,90,38,74.125,3.45,19436.8,3.5345495703520995
2009-04-17,0,25,12.7,17.445833333333333,94,38,72.375,2.5875,20543.1,3.5256298368633683
2009-04-18,0,26.5,12.5,17.479166666666668,97,25,71.16666666666667,2.3125,16955,3.50050609039265
2009-04-19,0,26,11.6,17.8375,91,28,63.875,2.6958333333333333,19865.6,3.9637889670628645
2009-04-20,0.8,22.2,12.7,15.525,95,55,84,2.4791666666666665,13420,2.4466433187514234
2009-04-21,1,15.7,12.2,13.5125,94,79,88.125,4.920833333333333,5954.7,1.4338207957516202
2009-04-22,12,16,13.2,14.391666666666667,96,90,93.79166666666667,2.8375,3563.6,0.8760017208623448
2009-04-23,0.2,21.3,12.8,16.033333333333335,97,57,85.08333333333333,1.4666666666666668,11678,1.821863692550628
2009-04-24,0,20.9,12.5,16.116666666666667,95,60,81.75,2.85,14977.7,2.3228453553616784
2009-04-25,0,21.6,12.9,16.658333333333335,95,64,84.54166666666667,2.2583333333333333,10993.1,1.8924166975635004
2009-04-26,0.2,24.2,13.6,17.666666666666668,97,46,80.54166666666667,1.6958333333333333,15837.9,2.4483368979577897
2009-04-27,0,23.9,14.3,18.2,95,37,76.66666666666667,1.7458333333333333,14222,2.421750830611051
2009-04-28,0,24.3,14.3,17.875,95,34,74.70833333333333,1.675,14645,2.6106023655632518
2009-04-29,0,24.1,11.9,17.304166666666667,97,38,72.20833333333333,2.1,13958.2,2.7134891061897237
2009-04-30,0,22.4,10.2,16.291666666666668,95,24,63.375,2.1958333333333333,18587.2,3.2007369419230973
2009-05-01,0,19.9,11.6,14.633333333333333,93,56,81.79166666666667,3.975,12701.1,2.47109739668317
2009-05-02,0,21.7,11.5,14.7375,91,43,78,3.0833333333333335,14483.4,2.9115728729913606
2009-05-03,0,20.7,11.2,14.9375,94,43,76,3.0166666666666666,16370.9,2.814174160542887
