data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2010-12-29,0,28.8,17.1,21.3875,88,28,66.79166666666667,1.8333333333333333,2656.8,NA
2010-12-30,0,27.1,16.4,20.608333333333334,82,30,61.791666666666664,2.466666666666667,3297.7999999999997,NA
2010-12-31,0,27.4,14.8,19.966666666666665,90,36,69.54166666666667,1.7333333333333334,2347.5,NA
2011-01-01,0,25.9,16,19.879166666666666,84,43,68.91666666666667,1.8708333333333333,2239,NA
2011-01-02,9,26.4,16.8,19.775,90,44,74.5,2.35,1983.2,NA
2011-01-03,6,25.1,16.8,19.5625,90,57,79.91666666666667,1.7791666666666668,1548.6,NA
2011-01-04,0,28.1,16.6,20.483333333333334,90,46,75.91666666666667,1.4208333333333334,1979.1,NA
2011-01-05,2.6,27.5,17.5,20.279166666666665,90,53,81.625,1.3416666666666666,1449,NA
2011-01-06,14.799999999999999,27.1,17.2,19.666666666666668,91,52,83.75,0.9583333333333334,1449.5,NA
2011-01-07,6,29.4,15,21.366666666666667,91,41,75.16666666666667,1.2291666666666667,2704.3,NA
2011-01-08,0,30.1,19,22.991666666666667,90,43,74.58333333333333,1.3416666666666668,2657,NA
2011-01-09,0,29.9,17.2,22.7875,90,40,72.45833333333333,1.5916666666666666,2631.2,NA
2011-01-10,0.4,29,18,22.183333333333334,91,46,74.875,1.3208333333333333,2395.8,NA
2011-01-11,2.8000000000000003,25.8,15.5,19.425,90,54,79.625,1.3958333333333333,1671.8,NA
2011-01-12,60.4,27.5,16.4,19.754166666666666,91,53,82.79166666666667,1.4,1702.2,NA
2011-01-13,0.2,27.7,13.6,20.470833333333335,92,34,69.45833333333333,1.2916666666666667,3115.3,NA
2011-01-14,0.2,27.7,13.4,20.6375,91,39,69.58333333333333,1.4875,2749.3,NA
2011-01-15,5.2,28.6,15.5,21.116666666666667,90,38,73.5,1.5875,2796.9,NA
2011-01-16,0.2,27.5,17.2,21.229166666666668,89,48,73.29166666666667,2.1166666666666667,2418.6,NA
2011-01-17,20.599999999999998,28,17.1,21.058333333333334,91,47,77.04166666666667,1.8958333333333333,2359.5,NA
2011-01-18,30.599999999999998,27.5,17,20.4625,90,48,80.5,1.2208333333333332,2016.6,NA
2011-01-19,22.4,28.3,17.8,20.691666666666666,91,48,81.45833333333333,1.0791666666666666,2078.9,NA
2011-01-20,2.4,26.9,15.9,20.3,91,57,82.08333333333333,1.3208333333333333,2090.9,NA
2011-01-21,1,26.8,17.7,20.85,90,58,80.54166666666667,1.7208333333333332,1764.9,NA
2011-01-22,12.6,26.8,18.4,21.045833333333334,90,53,82.33333333333333,1.6291666666666667,1575.7,NA
2011-01-23,0.8,26.6,18.3,20.537499999999998,90,63,84.91666666666667,0.7583333333333333,1135.7,NA
2011-01-24,2.8000000000000003,26.9,16.9,19.645833333333332,91,59,84.70833333333333,0.7,1156.8,NA
2011-01-25,45.8,27.3,17,20.941666666666666,91,55,79.16666666666667,1.2916666666666667,1739.3,NA
2011-01-26,0.6000000000000001,29,16.3,21.3375,91,46,78.04166666666667,1.1500000000000001,2284.8,NA
2011-01-27,0,30,17.4,21.758333333333333,91,42,77.125,1.3791666666666667,2229,NA
2011-01-28,12.6,29,18.2,22.4125,90,46,75.29166666666667,1.2666666666666666,1702.6000000000001,NA
2011-01-29,6,29,18.6,22.604166666666668,91,43,76.33333333333333,1.0541666666666667,2277.6,NA
2011-01-30,8.6,29.3,17.9,22.158333333333335,91,47,76.83333333333333,1.3375,2618.4,NA
2011-01-31,6.6,27.8,18.3,20.658333333333335,90,54,82.83333333333333,1.6916666666666667,1698.7,NA
2011-02-01,0.6000000000000001,26.7,17.4,21.2375,91,56,80.45833333333333,1.6541666666666668,2123.7,NA
2011-02-02,0,24,18.5,20.670833333333334,90,66,80.5,1.6416666666666666,1120.7,NA
2011-02-03,0,27.8,18.4,21.425,87,52,75.70833333333333,1.925,1792.1,NA
2011-02-04,13,29.7,19.1,21.9375,90,43,77.5,1.5291666666666666,1949.5,NA
2011-02-05,11,25.2,18.9,20.879166666666666,90,65,83.79166666666667,1.2625,927.7,NA
2011-02-06,0.6000000000000001,27.1,18.6,21.066666666666666,91,58,83.25,0.9875,1743.2,NA
2011-02-07,14.600000000000001,27.1,18.8,20.870833333333334,90,56,82.41666666666667,1.75,1297.9,NA
2011-02-08,14,25.9,19,21.454166666666666,90,60,80.5,1.9708333333333334,1470.2,NA
2011-02-09,21.2,26.7,19.2,21.495833333333334,90,59,79.875,2.470833333333333,1501.7,NA
2011-02-10,23.2,25.3,17.7,20.7875,91,61,81.91666666666667,1.5458333333333334,1768,NA
2011-02-11,7,28.1,16.8,20.7125,91,50,81.29166666666667,1.4416666666666667,1889.2,NA
2011-02-12,17.2,24.9,17.8,20.425,90,65,84.125,1.4583333333333333,864.9,NA
2011-02-13,20,25,18.8,20.308333333333334,90,62,85.125,1.2416666666666667,930.5,NA
2011-02-14,6,22.6,14.9,19.383333333333333,90,69,84,1.4041666666666668,1006.7,NA
2011-02-15,2.2,22.8,13.2,18.091666666666665,92,69,82.75,1.3583333333333334,1380.1,NA
2011-02-16,3.6,24.5,17.3,19.77916666666667,87,66,79.79166666666667,2.3541666666666665,1569.8999999999999,NA
2011-02-17,0,25.7,17.5,20.691666666666666,89,57,74.20833333333333,1.975,2008.1000000000001,NA
2011-02-18,0.2,27,17.3,21.579166666666666,89,50,74.58333333333333,1.5875,2308.8,NA
2011-02-19,0,28.6,18.7,22.191666666666666,89,44,73.66666666666667,1.725,1934,NA
2011-02-20,0,29.2,16.7,21.091666666666665,90,39,74.95833333333333,1.25,2211,NA
2011-02-21,17.8,28.3,17.2,19.791666666666668,91,48,82.29166666666667,1.2583333333333333,1228.8,NA
2011-02-22,6,26.3,16.9,19.90416666666667,91,56,82.79166666666667,1.1208333333333333,1504.5,NA
2011-02-23,2,26.4,16.4,20.1125,91,53,81.875,0.9791666666666666,1236.9,NA
2011-02-24,5.6000000000000005,26.6,18.1,20.8125,90,58,81.33333333333333,1.7125,1507.6,NA
2011-02-25,21.400000000000002,27.4,17.1,20.708333333333332,91,57,83.75,0.9833333333333333,1524,NA
2011-02-26,3.8,26.5,18.9,21.2125,90,58,83.08333333333333,1.0291666666666668,1274.9,NA
2011-02-27,10,26,18.5,20.991666666666667,90,57,81.875,1.2416666666666667,1260.6,NA
2011-02-28,0.6,22.5,16.9,19.025,90,66,82.95833333333333,1.65,908.1,NA
2011-03-01,0,23.5,11.5,17.316666666666666,89,51,74.20833333333333,2.2333333333333334,2208.6,NA
2011-03-02,0,20.1,14.1,17.225,88,65,76.41666666666667,2.4791666666666665,959.7,NA
2011-03-03,0,24.9,13.2,18.016666666666666,87,46,72.625,2.408333333333333,1890.2,NA
2011-03-04,0,22.3,10.5,17.058333333333334,91,55,75.75,1.7541666666666667,1616.9,NA
2011-03-05,0.2,24.1,14.7,18.075,91,49,72.54166666666667,1.9333333333333333,2187.6,NA
2011-03-06,0,24.3,14.3,18.1125,90,55,76.20833333333333,1.9,1570.8999999999999,NA
2011-03-07,0,24.3,15.5,18.7,87,54,73.95833333333333,2.4833333333333334,1405.5,NA
2011-03-08,0,25.4,10.6,17.895833333333332,91,47,75.875,1.6041666666666667,1876.4,NA
2011-03-09,0.2,27.2,14,19.841666666666665,91,46,73.33333333333333,1.825,2082.5,NA
2011-03-10,5.2,26.6,17.5,20.295833333333334,89,52,77.33333333333333,2,1313.2,NA
2011-03-11,58.199999999999996,19.4,16.4,17.65833333333333,91,80,88.25,1.5958333333333332,425.8,NA
2011-03-12,2.4,23.8,16.9,19.370833333333334,91,60,82.125,1.5208333333333333,1043.5,NA
2011-03-13,0.6000000000000001,26.2,15.3,19.966666666666665,91,54,78.875,1.5041666666666667,2164.7999999999997,NA
2011-03-14,0.2,25.7,15.9,19.45,91,54,79.5,1.4458333333333333,1800.7,NA
2011-03-15,0,27,13.5,19.458333333333332,91,37,72.08333333333333,0.9708333333333333,2613.6,NA
2011-03-16,0,26,14.5,18.691666666666666,89,35,71.29166666666667,1.7083333333333333,2292.7999999999997,NA
2011-03-17,0,26.6,13.5,18.908333333333335,90,41,72.04166666666667,1.7416666666666667,2504.7000000000003,NA
2011-03-18,0.2,27.5,15.6,20.8875,90,45,76.79166666666667,1.8,1737.1000000000001,NA
2011-03-19,0.6000000000000001,22.9,15.6,18.241666666666667,90,63,81.125,1.8916666666666666,874.4,NA
2011-03-20,0,19.1,11.5,15.6375,85,67,78.54166666666667,2.683333333333333,744.9,NA
2011-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22,0,23.9,16.3,19.1,87,58,76.625,2.5166666666666666,1523.1,NA
2011-03-23,0,25.6,15.9,19.933333333333334,88,51,75.625,2.1458333333333335,1458.8,NA
2011-03-24,7.8,27.8,16.6,20.4875,91,48,79.66666666666667,1.5,1315.9,NA
2011-03-25,0.2,26.8,15.4,20.533333333333335,91,53,79.70833333333333,1.4958333333333333,1353.8999999999999,NA
2011-03-26,9.4,28.6,17.2,21.3375,90,50,76.83333333333333,2.3208333333333333,1463,NA
2011-03-27,3,23.6,15.3,17.879166666666666,91,72,86.5,1.1458333333333333,508,NA
2011-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-31,0,20.8,15,17.462500000000002,88,67,80.66666666666667,1.95,955.6,NA
2011-04-01,34.8,17.8,14,16.3875,91,81,87.70833333333333,1.5541666666666667,229.1,NA
2011-04-02,0.6000000000000001,23.8,12.9,16.891666666666666,91,60,84.625,1.2041666666666666,1358.9,NA
2011-04-03,0,25.4,12.8,18.258333333333333,92,49,75.54166666666667,1.3375,1908.6,NA
2011-04-04,2.4,25.5,12.6,18.225,91,46,77.625,1.9,1803,NA
2011-04-05,0.2,24.1,8.6,15.383333333333333,92,37,74.08333333333333,1.5541666666666667,2140.8,NA
2011-04-06,0.4,22,6,13.5125,93,24,70.375,1.6541666666666668,2308.2000000000003,NA
2011-04-07,0,24.6,6.5,15.270833333333334,91,42,74.45833333333333,1.3708333333333333,2113.4,NA
2011-04-08,0.2,24.3,12.2,17.85,91,42,72.45833333333333,1.8375,1715.5,NA
2011-04-09,1,21.8,10.1,15.25,91,45,73.70833333333333,1.5541666666666667,1933.2,NA
2011-04-10,0.2,21.2,6.6,13.304166666666667,92,48,77.45833333333333,1.3,1554.9,NA
2011-04-11,0,23.4,9.2,16.054166666666667,91,40,73.375,1.8041666666666667,1855.3,NA
2011-04-12,0.2,21.8,8.8,14.7125,92,53,79.33333333333333,1.7125,1064.7,NA
2011-04-13,0.2,22.5,10.5,16.6875,91,61,81.16666666666667,1.7,1318.7,NA
2011-04-14,33.2,28.1,14.2,20.645833333333332,92,46,73.58333333333333,2.1208333333333336,1715.6,NA
2011-04-15,3,25.2,14.1,18.091666666666665,92,49,80.83333333333333,0.5208333333333334,1174.8,NA
2011-04-16,7.4,27,14.9,18.929166666666667,91,46,82.54166666666667,0.9708333333333333,1396.9,NA
2011-04-17,0,25.3,16.3,19.754166666666666,91,58,80.5,1.4833333333333334,1167.5,NA
2011-04-18,0.2,26.6,15.5,18.775,91,48,83.04166666666667,0.8,1043.7,NA
2011-04-19,0.2,24.4,15.8,18.725,91,53,80.79166666666667,1.0166666666666666,1310,NA
2011-04-20,0,24.6,16.1,19.204166666666666,89,49,72.5,2.3791666666666664,1895.9,NA
2011-04-21,26.200000000000003,24.2,14.1,17.745833333333334,91,53,81.125,1.3125,1226.7,NA
2011-04-22,0.2,26.5,13.2,19.645833333333332,91,52,77.91666666666667,1.2208333333333334,1450.8,NA
2011-04-23,2.4,23.1,12.3,16.258333333333333,91,64,84.16666666666667,1.3,601.8,NA
2011-04-24,0.2,22.8,11.1,15.729166666666666,92,55,80.66666666666667,1.0041666666666667,1464.3,NA
2011-04-25,0,23.6,10.6,17.09583333333333,91,36,72.04166666666667,1.1833333333333333,1850.7,NA
2011-04-26,0.2,22.6,8.5,14.841666666666667,92,29,71.41666666666667,1.0166666666666666,1962.1,NA
2011-04-27,0,21.6,8.6,14.8625,92,47,75.66666666666667,1.7583333333333333,1477.5,NA
2011-04-28,0,21.2,11.3,15.529166666666667,91,53,77.75,1.8625,952.3,NA
2011-04-29,0,21.5,12.1,15.654166666666667,91,53,79.20833333333333,1.0291666666666666,941.3,NA
2011-04-30,8.4,17.5,9.2,14.120833333333334,92,70,88.375,0.5208333333333334,428.5,NA
2011-05-01,0.4,20.5,12.2,15.779166666666667,91,62,83.16666666666667,0.9333333333333333,853.1,NA
2011-05-02,0.4,14.7,8.1,10.7625,91,59,78.70833333333333,1.5708333333333333,1081.8,NA
2011-05-03,0.2,17.1,7.4,10.920833333333333,91,56,79.41666666666667,1.4333333333333333,1515.1,NA
2011-05-04,0.2,20.5,6.2,12.645833333333334,92,37,75.375,0.7583333333333333,1701.3,NA
2011-05-05,0.2,21.3,1.9,11.3125,98,35,73.5,1.2291666666666667,1819.1,NA
2011-05-06,0.2,21.8,7.4,13.704166666666667,92,52,76.875,1.6791666666666667,1743.8,NA
2011-05-07,0.2,21,4.8,12.479166666666666,92,57,81.83333333333333,1.3375000000000001,1775.5,NA
2011-05-08,0.2,26.3,8.6,16.758333333333333,92,47,79.16666666666667,1.1875,1512.6,NA
2011-05-09,0.8,24.1,14.5,17.85,90,55,82.04166666666667,0.8583333333333333,931.1,NA
2011-05-10,0.8,16.9,14.4,15.491666666666667,90,79,85.75,1.6791666666666667,250.5,NA
2011-05-11,0,24.6,14.9,18.375,90,51,77.91666666666667,0.9875,1188.3,NA
2011-05-12,0.2,23.9,12.4,16.920833333333334,92,52,82.125,0.7041666666666667,1165.9,NA
2011-05-13,0,21.8,13.3,16.15416666666667,91,58,81.79166666666667,1.2083333333333333,1024.9,NA
2011-05-14,25.4,16.2,12.7,14.233333333333334,91,73,83.91666666666667,1.8,303.3,NA
2011-05-15,7.8,14.5,9.6,12.466666666666667,91,71,86.16666666666667,1.525,706.6,NA
2011-05-16,0,15.9,7.4,10.775,92,64,83.70833333333333,0.9291666666666667,906.6,NA
2011-05-17,0.2,17.9,7.1,11.195833333333333,92,42,75.33333333333333,1.1458333333333333,1468,NA
2011-05-18,0,17.9,3.5,10.2375,92,40,75.33333333333333,0.9416666666666667,1611.8,NA
2011-05-19,0.2,17.4,3,8.908333333333333,92,54,82.625,0.775,977.1,NA
2011-05-20,0,18.6,6.3,13.0125,91,59,79.375,1.775,666.8,NA
2011-05-21,0,19.1,10.8,14.554166666666667,89,53,73.5,3.0083333333333333,1149.5,NA
2011-05-22,0,21.9,11.8,15.470833333333333,91,51,73.875,2.1958333333333333,1517.6,NA
2011-05-23,0.8,19.8,9.9,14.85,91,70,84.41666666666667,0.8208333333333333,495.6,NA
2011-05-24,0.2,19.1,10.8,15.091666666666667,92,70,84.04166666666667,1.2916666666666667,714.5,NA
2011-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-26,0,18.4,8.4,13.170833333333334,91,48,76.79166666666667,1.5333333333333334,14223.2,NA
2011-05-27,0,16.6,5.7,10.441666666666666,91,52,80.375,1.2333333333333334,9597.4,NA
2011-05-28,0,16.1,2.4,7.958333333333333,92,46,80.20833333333333,1.1375,13323.3,NA
2011-05-29,0.4,16.1,-1.4,5.258333333333334,93,34,82.25,1.2625,13571.9,NA
2011-05-30,0,16.5,0,6.716666666666667,93,49,81.33333333333333,1.7375,14777.3,NA
2011-05-31,0.2,16.6,1.8,8.791666666666666,92,48,79.20833333333333,1.4125,12472.2,NA
2011-06-01,0,16.9,2.8,8.758333333333333,92,53,80.375,1.3791666666666667,13599.2,NA
2011-06-02,0,19.9,0.4,9.9875,93,40,76.95833333333333,1.4583333333333333,15027.9,NA
2011-06-03,2,19.9,4.1,11.041666666666666,92,49,80.375,1.2,12486.3,NA
2011-06-04,0.2,14.1,0.4,9.233333333333333,92,46,77.58333333333333,1.9875,14962.3,NA
2011-06-05,0.2,12.9,-3.4,4.116666666666666,92,55,80.70833333333333,1.8416666666666668,14428.4,NA
2011-06-06,0,13.4,1.4,8.908333333333333,92,52,76.20833333333333,2.55,9962.3,NA
2011-06-07,31.6,15.3,8.5,11.9125,91,72,83.45833333333333,2.716666666666667,2832.5,NA
2011-06-08,0.6000000000000001,14.1,5.7,8.8625,92,59,82.75,1.3,9858.4,NA
2011-06-09,0.8,15.5,4.3,9.495833333333334,92,50,80.04166666666667,1.2583333333333333,11938.7,NA
2011-06-10,0,14.9,2.6,7.558333333333334,92,29,74.375,1.4083333333333334,13853.9,NA
2011-06-11,0.2,17.2,-0.5,7.066666666666666,92,37,74.70833333333333,1.425,14189.7,NA
2011-06-12,0,19.8,2.3,9.674999999999999,92,36,75.125,1.45,14887.8,NA
2011-06-13,0,19,2,10.254166666666666,92,50,77.29166666666667,1.4125,14310.9,NA
2011-06-14,0.2,13.4,4.6,10.175,92,75,84.66666666666667,2.5625,4509.6,NA
2011-06-15,0,18.1,8.1,11.841666666666667,91,52,76.08333333333333,2.4541666666666666,11985.7,NA
2011-06-16,0,17.9,6.3,11.645833333333334,92,58,80.66666666666667,2.066666666666667,12582.1,NA
2011-06-17,7.3999999999999995,22.5,4.4,13.004166666666666,92,45,78.875,1.95,12102.2,NA
2011-06-18,22.4,22.1,12.2,15.529166666666667,91,53,82.29166666666667,1.4083333333333334,10493.9,NA
2011-06-19,0,23.2,11.8,16.9125,91,53,76.04166666666667,2.15,13911.9,NA
2011-06-20,0.2,21.6,13.2,16.4375,90,49,76.25,1.3791666666666667,5491.7,NA
2011-06-21,30.8,16.1,12.5,14.833333333333334,91,76,87.875,1.2249999999999999,1000.3,NA
2011-06-22,55.2,16.2,12.9,14.7375,91,85,89.79166666666667,1.1833333333333333,1045.1,NA
2011-06-23,0,19.9,12.8,15.658333333333333,91,68,83.54166666666667,1.8708333333333333,8716.7,NA
2011-06-24,0,23.2,11.9,16.991666666666667,91,50,79.375,1.5,11117.1,NA
2011-06-25,5,16.7,11.9,13.995833333333334,91,70,85.95833333333333,1.0958333333333334,3514.1,NA
2011-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-27,0,9.1,-3,2.4291666666666667,91,28,69.04166666666667,1.9833333333333334,14484.3,NA
2011-06-28,0.2,15,-5.8,3.3041666666666667,92,25,67.70833333333333,1.15,14669.2,NA
2011-06-29,3,7.6,3.4,6.7,90,58,80.16666666666667,1.475,1976.6,NA
2011-06-30,28,16,7.4,11.770833333333334,91,79,88.29166666666667,1.2333333333333334,2726.7,NA
2011-07-01,53,17.1,11.7,13.475,91,75,88.16666666666667,1.2708333333333333,4543.5,NA
2011-07-02,23.8,17.2,11.3,13.870833333333334,91,75,88.5,1.1583333333333334,4162.3,NA
2011-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-04,0.2,9,-2.3,2.5166666666666666,93,51,78.83333333333333,1.3541666666666667,14267.4,NA
2011-07-05,0.2,11.6,-1.7,3.6791666666666667,93,42,77.625,1.5333333333333334,10900.5,NA
2011-07-06,0,11.5,-2.5,3.3666666666666667,93,35,76.58333333333333,1.3958333333333333,13549.6,NA
2011-07-07,0.2,12.5,-3.3,3.4166666666666665,93,23,73.79166666666667,1.4583333333333333,14893,NA
2011-07-08,0.2,17.2,-3.8,5.033333333333333,92,29,71.25,1.2416666666666667,15736,NA
2011-07-09,0,20.7,-0.7,8.625,97,17,64.70833333333333,1.7291666666666667,15417.9,NA
2011-07-10,0,24.4,3.7,13.366666666666667,91,27,64.33333333333333,1.7583333333333333,13949.6,NA
2011-07-11,1.6,23.2,11.2,16.175,91,44,74.83333333333333,1.6625,13249.9,NA
2011-07-12,0.2,25.5,9.6,16.170833333333334,92,43,77.91666666666667,1.5208333333333333,12581.7,NA
2011-07-13,9.4,24.7,13.1,16.183333333333334,91,46,82.79166666666667,1.4125,10306.7,NA
2011-07-14,0,24.3,12.2,16.970833333333335,91,38,75.33333333333333,1.5833333333333333,12236.4,NA
2011-07-15,0,23.8,9.2,15.45,96,27,67.125,1.95,15116.1,NA
2011-07-16,0,26.4,8.9,17.7875,85,29,53.541666666666664,1.6375,15245,NA
2011-07-17,26.6,16.3,11.3,13.454166666666666,91,68,87.16666666666667,0.8791666666666667,1360,NA
2011-07-18,12.6,17.8,11.5,14.058333333333334,91,70,84.29166666666667,1.4625,6307.9,NA
2011-07-19,0,20.8,12.1,15.725,89,46,74.75,1.5666666666666667,13763.800000000001,NA
2011-07-20,0,22.7,12.3,17.241666666666667,90,59,77.08333333333333,2.345833333333333,8198.4,NA
2011-07-21,51.6,19.9,11.2,13.970833333333333,91,70,87.5,1.875,2965.1,NA
2011-07-22,0,15.1,4.9,9.795833333333333,91,50,79.54166666666667,1.2458333333333333,14170.4,NA
2011-07-23,0,15,3.6,9.195833333333333,92,54,76.5,2.5458333333333334,15863.6,NA
2011-07-24,0,15.2,6,12.55,91,72,81.41666666666667,2.6625,5403.7,NA
2011-07-25,0,16.9,12.1,13.816666666666666,86,68,78.58333333333333,2.825,4343.1,NA
2011-07-26,0,23.9,11.6,16.4,89,43,73.33333333333333,2.5458333333333334,13538.6,NA
2011-07-27,0,23.5,8.2,15.295833333333333,91,44,76.66666666666667,1.8083333333333333,12858.6,NA
2011-07-28,0,22.9,11,16.40416666666667,91,43,73.5,1.7875,15059.4,NA
2011-07-29,15.2,20.4,10.1,14.591666666666667,91,54,79.66666666666667,1.6583333333333332,4453.6,NA
2011-07-30,34.4,21,10.9,14.4875,91,63,84.875,1.8041666666666667,10548.6,NA
2011-07-31,32.8,14.9,10.9,11.733333333333333,91,82,87.75,1.8,1846.3,NA
2011-08-01,22.4,14.1,11,12.35,91,79,85.95833333333333,2.2583333333333333,3538,NA
2011-08-02,0.6,12.5,3.7,7.2375,90,57,73.16666666666667,4.45,14368,NA
2011-08-03,0,9.8,2.9,4.791666666666667,89,51,75.75,2.8291666666666666,7037.2,NA
2011-08-04,0.4,10,-0.7,4.083333333333333,92,39,70.95833333333333,2.1333333333333333,18232,NA
2011-08-05,0.2,20,-3.3,7.495833333333334,92,20,64.5,1.8625,18516.9,NA
2011-08-06,0,24.6,7.9,15.304166666666667,88,33,61.958333333333336,1.6583333333333334,16164.5,NA
2011-08-07,0,28.4,9.4,18.133333333333333,90,28,63.291666666666664,2.191666666666667,17406,NA
2011-08-08,31.4,22.6,13.6,16.366666666666667,91,55,82.83333333333333,1.7375,3560.7999999999997,NA
2011-08-09,18.4,20.6,11.9,15.5125,91,55,78.41666666666667,2.433333333333333,14493.800000000001,NA
2011-08-10,0.2,17.1,10,13.5375,90,61,77.95833333333333,2.466666666666667,9403.2,NA
2011-08-11,0,18.4,8.6,13.529166666666667,90,58,75.66666666666667,2.5,15037,NA
2011-08-12,0,25.2,8.6,16.075,91,39,73.41666666666667,1.5916666666666666,18028,NA
2011-08-13,0,27.9,10.6,17.9875,91,27,68.20833333333333,2.2458333333333336,13592.5,NA
2011-08-14,6.800000000000001,27,11.7,16.445833333333333,90,38,76.45833333333333,2.1083333333333334,13276.8,NA
2011-08-15,0,21.2,11.1,14.7125,87,53,75.79166666666667,2.6916666666666664,13662.7,NA
2011-08-16,0,26,10.2,18.358333333333334,92,26,61.208333333333336,2.4291666666666667,18419.7,NA
2011-08-17,0,21.1,11.8,16.879166666666666,86,34,62.875,1.2416666666666667,7626.6,NA
2011-08-18,26.2,16.3,11.8,13.775,90,68,85.04166666666667,2.4166666666666665,1732.7,NA
2011-08-19,33.4,15.5,11.8,14.245833333333334,91,81,87.25,2.0375,2231.2,NA
2011-08-20,0.4,11.8,0.5,6.266666666666667,94,47,77.375,3.2375,16027.4,NA
2011-08-21,0,12.7,-2.5,4.829166666666667,95,41,73.5,1.4166666666666667,18649.4,NA
2011-08-22,24.6,7.3,5.9,6.604166666666667,91,77,86.79166666666667,1.6416666666666666,2618.3,NA
2011-08-23,5.6000000000000005,13.1,6.5,9.575,90,72,84.33333333333333,1.4208333333333334,5950.7,NA
2011-08-24,0,17,7.5,12.745833333333334,91,67,79.625,2.9833333333333334,10675.5,NA
2011-08-25,5.4,23,13.2,15.404166666666667,91,53,80.75,2.2125,8048.7,NA
2011-08-26,0,23.9,9.4,16.008333333333333,92,40,77.25,1.325,20087.8,NA
2011-08-27,0,20.7,12.8,15.9125,88,59,78.75,3.1125,16441.4,NA
2011-08-28,0,26.6,14.2,18.258333333333333,87,35,71.5,2.8958333333333335,14261.9,NA
2011-08-29,3.6,26.1,15.5,20.1375,90,51,70.79166666666667,2.5625,11447.9,NA
2011-08-30,40,19.3,12,15.704166666666667,91,74,86.08333333333333,1.6958333333333333,4335.7,NA
2011-08-31,0,14,1.2,8.908333333333333,90,26,65.33333333333333,2.8625,22444.7,NA
2011-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-02,0,17.7,-1.4,7.270833333333333,92,37,73.04166666666667,2.1625,21639.1,NA
2011-09-03,0,22.3,4.1,11.4875,85,25,63.875,2.7375,22481.6,NA
2011-09-04,0,27.9,8.4,17.341666666666665,88,22,58.25,2.0458333333333334,22116.8,NA
2011-09-05,2.4,25.6,12.3,17.4,90,22,62.041666666666664,2.3916666666666666,10152.5,NA
2011-09-06,3.4000000000000004,13.9,9.8,12.141666666666667,91,82,87.83333333333333,1.6708333333333334,1389.3,NA
2011-09-07,25.8,12.8,8.9,10.583333333333334,91,81,87.25,2.0416666666666665,3156.7,NA
2011-09-08,122.8,13.8,11.3,12.583333333333334,91,88,90.91666666666667,1.2916666666666667,1154.1,NA
2011-09-09,1.8,17.4,8.3,14.216666666666667,91,64,82.29166666666667,1.8416666666666668,11284.5,NA
2011-09-10,0.2,22.3,3.2,12.583333333333334,92,35,75.91666666666667,1.1375,23053.1,NA
2011-09-11,0.2,20.1,4.8,12.154166666666667,92,42,75.79166666666667,2.1416666666666666,23049.3,NA
2011-09-12,0.2,23.4,3.2,12.225,97,21,71.20833333333333,1.5958333333333332,20167.8,NA
2011-09-13,0.2,25.1,4.5,14.695833333333333,92,27,65.58333333333333,1.6291666666666667,23714.4,NA
2011-09-14,0,14.5,7.2,10.9,87,61,74.45833333333333,2.9875,10415.8,NA
2011-09-15,0,16.6,9.3,12.1125,82,64,76.91666666666667,3.1,11529.5,NA
2011-09-16,0,17.6,12.5,14.9625,84,68,77.41666666666667,3.4833333333333334,9724.2,NA
2011-09-17,0,19.5,13.4,15.45,83,61,75.41666666666667,3.379166666666667,12166,NA
2011-09-18,0.6,17.7,11.4,13.7125,90,66,80.54166666666667,1.7833333333333334,6110.5,NA
2011-09-19,0.4,23.6,10.5,16.425,91,42,77.875,1.6166666666666667,17063.3,NA
2011-09-20,21.8,20.3,12.7,15.570833333333333,91,65,84,2.120833333333333,7523.5,NA
2011-09-21,0,22,6.9,13.716666666666667,91,28,68.41666666666667,1.2333333333333334,24793.7,NA
2011-09-22,0,25.1,7.9,16.183333333333334,91,27,66,2.025,23785.3,NA
2011-09-23,16.2,15.9,12.3,14.208333333333334,91,71,84.70833333333333,1.3875,3890.9,NA
2011-09-24,0,19.5,9.9,13.883333333333333,91,48,75.04166666666667,2.1999999999999997,17283,NA
2011-09-25,0,17.2,7.7,12.3375,87,54,70.54166666666667,2.6666666666666665,16205.3,NA
2011-09-26,0,22.5,9.1,13.854166666666666,88,38,64.70833333333333,2.7625,23629.4,NA
2011-09-27,0.2,25.4,7.7,14.95,92,26,69.25,1.3,23936.9,NA
2011-09-28,0,26.1,10,16.470833333333335,90,22,65.91666666666667,2.029166666666667,23459,NA
2011-09-29,0,29.7,9.1,18.766666666666666,91,22,63.375,1.7625,25377.7,NA
